id,terrestrial_date,sol,ls,month,min_temp,pressure,year_month,year_month_ls,terrestrial_days
1510,2017-01-24,1589,304,11,-72.0,857.0,2017-01-304,2017-01-304,1622
321,2013-08-05,355,2,1,-75.0,857.0,2013-08-2,2013-08-2,354
880,2015-03-31,942,317,11,-74.0,857.0,2015-03-317,2015-03-317,957
17,2012-11-30,113,216,8,-66.0,857.0,2012-11-216,2012-11-216,106
1644,2017-06-13,1725,18,1,-79.0,857.0,2017-06-18,2017-06-18,1762
1504,2017-01-21,1586,303,11,-72.0,858.0,2017-01-303,2017-01-303,1619
486,2014-02-15,543,89,3,-84.0,858.0,2014-02-89,2014-02-89,548
728,2014-10-21,785,218,8,-74.0,858.0,2014-10-218,2014-10-218,796
1646,2017-06-17,1729,20,1,-76.0,858.0,2017-06-20,2017-06-20,1766
1650,2017-06-18,1730,21,1,-77.0,858.0,2017-06-21,2017-06-21,1767
1138,2015-12-29,1207,87,3,-85.0,858.0,2015-12-87,2015-12-87,1230
244,2013-05-16,276,319,11,-69.0,858.0,2013-05-319,2013-05-319,273
1776,2017-10-27,1857,79,3,-80.0,858.0,2017-10-79,2017-10-79,1898
1377,2016-09-09,1455,219,8,-70.0,858.0,2016-09-219,2016-09-219,1485
870,2015-03-23,934,313,11,-73.0,858.0,2015-03-313,2015-03-313,949
969,2015-07-08,1038,9,1,-76.0,858.0,2015-07-9,2015-07-9,1056
1651,2017-06-20,1732,22,1,-78.0,858.0,2017-06-22,2017-06-22,1769
972,2015-07-10,1040,10,1,-77.0,858.0,2015-07-10,2015-07-10,1058
1507,2017-01-23,1588,304,11,-72.0,858.0,2017-01-304,2017-01-304,1621
1376,2016-09-10,1456,219,8,-69.0,859.0,2016-09-219,2016-09-219,1486
1378,2016-09-12,1458,220,8,-69.0,859.0,2016-09-220,2016-09-220,1488
1774,2017-10-26,1856,78,3,-80.0,859.0,2017-10-78,2017-10-78,1897
477,2014-02-13,542,89,3,-85.0,859.0,2014-02-89,2014-02-89,546
1652,2017-06-21,1733,22,1,-77.0,859.0,2017-06-22,2017-06-22,1770
964,2015-07-04,1034,7,1,-76.0,859.0,2015-07-7,2015-07-7,1052
866,2015-03-21,932,311,11,-71.0,859.0,2015-03-311,2015-03-311,947
971,2015-07-11,1041,11,1,-77.0,859.0,2015-07-11,2015-07-11,1059
973,2015-07-12,1042,11,1,-76.0,859.0,2015-07-11,2015-07-11,1060
1137,2015-12-28,1206,87,3,-85.0,859.0,2015-12-87,2015-12-87,1229
20,2012-12-03,116,217,8,-67.0,859.0,2012-12-217,2012-12-217,109
1655,2017-06-22,1734,23,1,-78.0,859.0,2017-06-23,2017-06-23,1771
974,2015-07-13,1043,12,1,-77.0,860.0,2015-07-12,2015-07-12,1061
975,2015-07-14,1044,12,1,-79.0,860.0,2015-07-12,2015-07-12,1062
1654,2017-06-24,1736,23,1,-77.0,860.0,2017-06-23,2017-06-23,1773
1375,2016-09-11,1457,220,8,-69.0,860.0,2016-09-220,2016-09-220,1487
169,2013-05-15,275,318,11,-67.0,860.0,2013-05-318,2013-05-318,272
732,2014-10-23,787,219,8,-73.0,860.0,2014-10-219,2014-10-219,798
1508,2017-01-22,1587,303,11,-73.0,860.0,2017-01-303,2017-01-303,1620
1505,2017-01-19,1584,301,11,-77.0,860.0,2017-01-301,2017-01-301,1617
1509,2017-01-25,1590,305,11,-76.0,860.0,2017-01-305,2017-01-305,1623
1134,2015-12-27,1205,86,3,-86.0,861.0,2015-12-86,2015-12-86,1228
729,2014-10-22,786,218,8,-74.0,861.0,2014-10-218,2014-10-218,797
876,2015-03-29,940,316,11,-73.0,861.0,2015-03-316,2015-03-316,955
482,2014-02-12,541,88,3,-84.0,861.0,2014-02-88,2014-02-88,545
978,2015-07-15,1045,13,1,-80.0,861.0,2015-07-13,2015-07-13,1063
1773,2017-10-25,1855,78,3,-78.0,861.0,2017-10-78,2017-10-78,1896
1379,2016-09-13,1459,221,8,-71.0,861.0,2016-09-221,2016-09-221,1489
1772,2017-10-24,1854,77,3,-80.0,861.0,2017-10-77,2017-10-77,1895
326,2013-08-17,366,7,1,-76.0,861.0,2013-08-7,2013-08-7,366
1658,2017-06-27,1739,25,1,-77.0,861.0,2017-06-25,2017-06-25,1776
167,2013-05-13,273,317,11,-70.0,861.0,2013-05-317,2013-05-317,270
168,2013-05-14,274,318,11,-70.0,861.0,2013-05-318,2013-05-318,271
1662,2017-06-28,1740,25,1,-78.0,861.0,2017-06-25,2017-06-25,1777
21,2012-12-04,117,218,8,-66.0,861.0,2012-12-218,2012-12-218,110
1653,2017-06-23,1735,23,1,-78.0,861.0,2017-06-23,2017-06-23,1772
1656,2017-06-25,1737,24,1,-78.0,861.0,2017-06-24,2017-06-24,1774
1657,2017-06-26,1738,24,1,-78.0,861.0,2017-06-24,2017-06-24,1775
1771,2017-10-23,1853,77,3,-80.0,862.0,2017-10-77,2017-10-77,1894
872,2015-03-24,935,313,11,-75.0,862.0,2015-03-313,2015-03-313,950
730,2014-10-25,789,220,8,-68.0,862.0,2014-10-220,2014-10-220,800
863,2015-03-16,927,308,11,-76.0,862.0,2015-03-308,2015-03-308,942
1500,2017-01-14,1579,298,10,-73.0,862.0,2017-01-298,2017-01-298,1612
1501,2017-01-16,1581,299,10,-72.0,862.0,2017-01-299,2017-01-299,1614
1503,2017-01-17,1582,300,11,-74.0,862.0,2017-01-300,2017-01-300,1615
731,2014-10-24,788,220,8,-68.0,862.0,2014-10-220,2014-10-220,799
328,2013-08-18,367,8,1,-76.0,862.0,2013-08-8,2013-08-8,367
1135,2015-12-26,1204,86,3,-84.0,862.0,2015-12-86,2015-12-86,1227
864,2015-03-17,928,309,11,-72.0,862.0,2015-03-309,2015-03-309,943
979,2015-07-16,1046,13,1,-77.0,862.0,2015-07-13,2015-07-13,1064
481,2014-02-11,540,88,3,-84.0,862.0,2014-02-88,2014-02-88,544
860,2015-03-14,925,307,11,-71.0,862.0,2015-03-307,2015-03-307,940
1502,2017-01-18,1583,301,11,-75.0,862.0,2017-01-301,2017-01-301,1616
981,2015-07-20,1050,15,1,-76.0,863.0,2015-07-15,2015-07-15,1068
977,2015-07-17,1047,14,1,-77.0,863.0,2015-07-14,2015-07-14,1065
869,2015-03-22,933,312,11,-71.0,863.0,2015-03-312,2015-03-312,948
330,2013-08-19,368,8,1,-77.0,863.0,2013-08-8,2013-08-8,368
164,2013-05-10,270,315,11,-67.0,863.0,2013-05-315,2013-05-315,267
1136,2015-12-25,1203,85,3,-85.0,863.0,2015-12-85,2015-12-85,1226
874,2015-03-26,937,314,11,-73.0,863.0,2015-03-314,2015-03-314,952
1660,2017-07-02,1743,27,1,-78.0,863.0,2017-07-27,2017-07-27,1781
1663,2017-07-03,1744,27,1,-78.0,863.0,2017-07-27,2017-07-27,1782
1769,2017-10-22,1852,77,3,-80.0,863.0,2017-10-77,2017-10-77,1893
1659,2017-06-29,1741,26,1,-78.0,863.0,2017-06-26,2017-06-26,1778
733,2014-10-26,790,221,8,-68.0,864.0,2014-10-221,2014-10-221,801
1506,2017-01-20,1585,302,11,-76.0,864.0,2017-01-302,2017-01-302,1618
976,2015-07-18,1048,14,1,-78.0,864.0,2015-07-14,2015-07-14,1066
165,2013-05-11,271,316,11,-69.0,864.0,2013-05-316,2013-05-316,268
166,2013-05-12,272,316,11,-71.0,864.0,2013-05-316,2013-05-316,269
983,2015-07-21,1051,16,1,-76.0,864.0,2015-07-16,2015-07-16,1069
1767,2017-10-20,1851,76,3,-87.0,864.0,2017-10-76,2017-10-76,1891
476,2014-02-10,539,87,3,-85.0,864.0,2014-02-87,2014-02-87,543
161,2013-05-08,268,314,11,-70.0,864.0,2013-05-314,2013-05-314,265
1133,2015-12-24,1202,85,3,-85.0,864.0,2015-12-85,2015-12-85,1225
862,2015-03-15,926,308,11,-76.0,864.0,2015-03-308,2015-03-308,941
1768,2017-10-19,1850,76,3,-80.0,864.0,2017-10-76,2017-10-76,1890
867,2015-03-20,931,311,11,-69.0,864.0,2015-03-311,2015-03-311,946
1770,2017-10-18,1849,75,3,-80.0,864.0,2017-10-75,2017-10-75,1889
22,2012-12-05,118,219,8,-65.0,864.0,2012-12-219,2012-12-219,111
980,2015-07-19,1049,15,1,-75.0,864.0,2015-07-15,2015-07-15,1067
333,2013-08-22,371,10,1,-77.0,865.0,2013-08-10,2013-08-10,371
1664,2017-07-04,1745,28,1,-78.0,865.0,2017-07-28,2017-07-28,1783
331,2013-08-20,369,9,1,-75.0,865.0,2013-08-9,2013-08-9,369
1661,2017-06-30,1742,26,1,-77.0,865.0,2017-06-26,2017-06-26,1779
472,2014-02-09,538,87,3,-85.0,865.0,2014-02-87,2014-02-87,542
1766,2017-10-17,1848,75,3,-80.0,865.0,2017-10-75,2017-10-75,1888
469,2014-02-08,537,86,3,-83.0,865.0,2014-02-86,2014-02-86,541
984,2015-07-24,1053,17,1,-79.0,865.0,2015-07-17,2015-07-17,1072
1380,2016-09-14,1460,222,8,-70.0,865.0,2016-09-222,2016-09-222,1490
868,2015-03-19,930,310,11,-75.0,865.0,2015-03-310,2015-03-310,945
982,2015-07-23,1052,16,1,-78.0,865.0,2015-07-16,2015-07-16,1071
871,2015-03-25,936,314,11,-72.0,865.0,2015-03-314,2015-03-314,951
332,2013-08-21,370,9,1,-79.0,865.0,2013-08-9,2013-08-9,370
1498,2017-01-12,1577,297,10,-72.0,866.0,2017-01-297,2017-01-297,1610
1666,2017-07-06,1747,29,1,-79.0,866.0,2017-07-29,2017-07-29,1785
1132,2015-12-23,1201,84,3,-85.0,866.0,2015-12-84,2015-12-84,1224
865,2015-03-18,929,310,11,-75.0,866.0,2015-03-310,2015-03-310,944
1665,2017-07-05,1746,28,1,-76.0,866.0,2017-07-28,2017-07-28,1784
162,2013-05-09,269,315,11,-72.0,866.0,2013-05-315,2013-05-315,266
337,2013-08-25,374,11,1,-79.0,866.0,2013-08-11,2013-08-11,374
335,2013-08-24,373,11,1,-79.0,866.0,2013-08-11,2013-08-11,373
334,2013-08-23,372,10,1,-76.0,866.0,2013-08-10,2013-08-10,372
23,2012-12-06,119,219,8,-66.0,866.0,2012-12-219,2012-12-219,112
1131,2015-12-22,1200,84,3,-84.0,866.0,2015-12-84,2015-12-84,1223
1764,2017-10-16,1847,74,3,-80.0,866.0,2017-10-74,2017-10-74,1887
1667,2017-07-08,1749,30,2,-76.0,867.0,2017-07-30,2017-07-30,1787
1670,2017-07-10,1751,31,2,-78.0,867.0,2017-07-31,2017-07-31,1789
861,2015-03-13,924,307,11,-74.0,867.0,2015-03-307,2015-03-307,939
988,2015-07-28,1057,18,1,-78.0,867.0,2015-07-18,2015-07-18,1076
1669,2017-07-09,1750,30,2,-77.0,867.0,2017-07-30,2017-07-30,1788
470,2014-02-07,536,86,3,-83.0,867.0,2014-02-86,2014-02-86,540
1671,2017-07-11,1752,31,2,-80.0,867.0,2017-07-31,2017-07-31,1790
985,2015-07-25,1054,17,1,-77.0,867.0,2015-07-17,2015-07-17,1073
859,2015-03-12,923,306,11,-72.0,867.0,2015-03-306,2015-03-306,938
853,2015-03-07,918,303,11,-71.0,867.0,2015-03-303,2015-03-303,933
336,2013-08-26,375,12,1,-77.0,867.0,2013-08-12,2013-08-12,375
25,2012-12-07,120,220,8,-67.0,867.0,2012-12-220,2012-12-220,113
734,2014-10-27,791,222,8,-70.0,867.0,2014-10-222,2014-10-222,802
1497,2017-01-15,1580,299,10,-72.0,867.0,2017-01-299,2017-01-299,1613
1668,2017-07-07,1748,29,1,-79.0,867.0,2017-07-29,2017-07-29,1786
857,2015-03-10,921,305,11,-70.0,867.0,2015-03-305,2015-03-305,936
856,2015-03-09,920,304,11,-72.0,868.0,2015-03-304,2015-03-304,935
1495,2017-01-09,1574,295,10,-72.0,868.0,2017-01-295,2017-01-295,1607
989,2015-07-29,1058,19,1,-78.0,868.0,2015-07-19,2015-07-19,1077
1499,2017-01-13,1578,298,10,-74.0,868.0,2017-01-298,2017-01-298,1611
1763,2017-10-14,1845,73,3,-80.0,868.0,2017-10-73,2017-10-73,1885
1128,2015-12-20,1198,83,3,-86.0,868.0,2015-12-83,2015-12-83,1221
468,2014-02-06,535,86,3,-88.0,868.0,2014-02-86,2014-02-86,539
1130,2015-12-21,1199,84,3,-86.0,868.0,2015-12-84,2015-12-84,1222
1672,2017-07-12,1753,32,2,-76.0,868.0,2017-07-32,2017-07-32,1791
158,2013-05-01,261,310,11,-70.0,868.0,2013-05-310,2013-05-310,258
987,2015-07-26,1055,17,1,-77.0,868.0,2015-07-17,2015-07-17,1074
986,2015-07-27,1056,18,1,-76.0,868.0,2015-07-18,2015-07-18,1075
1765,2017-10-15,1846,74,3,-80.0,868.0,2017-10-74,2017-10-74,1886
154,2013-04-28,258,308,11,-71.0,869.0,2013-04-308,2013-04-308,255
1127,2015-12-18,1197,83,3,-85.0,869.0,2015-12-83,2015-12-83,1219
1760,2017-10-12,1843,72,3,-80.0,869.0,2017-10-72,2017-10-72,1883
1762,2017-10-13,1844,73,3,-81.0,869.0,2017-10-73,2017-10-73,1884
1489,2017-01-07,1572,294,10,-81.0,869.0,2017-01-294,2017-01-294,1605
1496,2017-01-11,1576,296,10,-72.0,869.0,2017-01-296,2017-01-296,1609
467,2014-02-05,534,85,3,-86.0,869.0,2014-02-85,2014-02-85,538
1761,2017-10-11,1842,72,3,-79.0,869.0,2017-10-72,2017-10-72,1882
26,2012-12-08,121,221,8,-66.0,869.0,2012-12-221,2012-12-221,114
27,2012-12-09,122,221,8,-65.0,869.0,2012-12-221,2012-12-221,115
339,2013-08-29,378,13,1,-78.0,869.0,2013-08-13,2013-08-13,378
340,2013-08-27,376,12,1,-78.0,870.0,2013-08-12,2013-08-12,376
1385,2016-09-19,1465,225,8,-68.0,870.0,2016-09-225,2016-09-225,1495
858,2015-03-11,922,305,11,-73.0,870.0,2015-03-305,2015-03-305,937
855,2015-03-08,919,304,11,-74.0,870.0,2015-03-304,2015-03-304,934
1673,2017-07-13,1754,32,2,-78.0,870.0,2017-07-32,2017-07-32,1792
1674,2017-07-14,1755,32,2,-77.0,870.0,2017-07-32,2017-07-32,1793
990,2015-07-30,1059,19,1,-78.0,870.0,2015-07-19,2015-07-19,1078
341,2013-08-30,379,14,1,-79.0,870.0,2013-08-14,2013-08-14,379
343,2013-08-31,380,14,1,-79.0,870.0,2013-08-14,2013-08-14,380
1759,2017-10-10,1841,72,3,-77.0,870.0,2017-10-72,2017-10-72,1881
992,2015-07-31,1060,20,1,-78.0,870.0,2015-07-20,2015-07-20,1079
1382,2016-09-15,1461,222,8,-69.0,870.0,2016-09-222,2016-09-222,1491
338,2013-08-28,377,13,1,-78.0,870.0,2013-08-13,2013-08-13,377
993,2015-08-01,1061,20,1,-77.0,871.0,2015-08-20,2015-08-20,1080
466,2014-02-04,533,85,3,-87.0,871.0,2014-02-85,2014-02-85,537
1678,2017-07-18,1759,34,2,-77.0,871.0,2017-07-34,2017-07-34,1797
994,2015-08-03,1063,21,1,-79.0,871.0,2015-08-21,2015-08-21,1082
155,2013-04-29,259,309,11,-72.0,871.0,2013-04-309,2013-04-309,256
153,2013-04-27,257,308,11,-70.0,871.0,2013-04-308,2013-04-308,254
152,2013-04-26,256,307,11,-70.0,871.0,2013-04-307,2013-04-307,253
150,2013-04-24,254,306,11,-70.0,871.0,2013-04-306,2013-04-306,251
345,2013-09-01,381,15,1,-79.0,871.0,2013-09-15,2013-09-15,381
1129,2015-12-17,1196,82,3,-86.0,871.0,2015-12-82,2015-12-82,1218
996,2015-08-04,1064,22,1,-77.0,871.0,2015-08-22,2015-08-22,1083
848,2015-03-02,913,300,11,-71.0,871.0,2015-03-300,2015-03-300,928
991,2015-08-02,1062,21,1,-77.0,871.0,2015-08-21,2015-08-21,1081
1381,2016-09-16,1462,223,8,-68.0,871.0,2016-09-223,2016-09-223,1492
854,2015-03-06,917,302,11,-76.0,871.0,2015-03-302,2015-03-302,932
1677,2017-07-17,1758,34,2,-78.0,871.0,2017-07-34,2017-07-34,1796
1494,2017-01-10,1575,296,10,-73.0,871.0,2017-01-296,2017-01-296,1608
1758,2017-10-09,1840,71,3,-77.0,871.0,2017-10-71,2017-10-71,1880
1676,2017-07-16,1757,33,2,-78.0,871.0,2017-07-33,2017-07-33,1795
1384,2016-09-18,1464,224,8,-71.0,871.0,2016-09-224,2016-09-224,1494
1675,2017-07-15,1756,33,2,-78.0,871.0,2017-07-33,2017-07-33,1794
1383,2016-09-17,1463,224,8,-68.0,871.0,2016-09-224,2016-09-224,1493
1757,2017-10-08,1839,71,3,-80.0,872.0,2017-10-71,2017-10-71,1879
465,2014-02-02,531,84,3,-87.0,872.0,2014-02-84,2014-02-84,535
1687,2017-07-21,1762,36,2,-77.0,872.0,2017-07-36,2017-07-36,1800
344,2013-09-02,382,15,1,-76.0,872.0,2013-09-15,2013-09-15,382
1684,2017-07-20,1761,35,2,-77.0,872.0,2017-07-35,2017-07-35,1799
1679,2017-07-19,1760,35,2,-78.0,872.0,2017-07-35,2017-07-35,1798
852,2015-03-05,916,302,11,-71.0,872.0,2015-03-302,2015-03-302,931
1493,2017-01-08,1573,295,10,-74.0,872.0,2017-01-295,2017-01-295,1606
1756,2017-10-06,1837,70,3,-81.0,872.0,2017-10-70,2017-10-70,1877
464,2014-02-03,532,84,3,-88.0,872.0,2014-02-84,2014-02-84,536
1486,2017-01-02,1567,291,10,-70.0,872.0,2017-01-291,2017-01-291,1600
1126,2015-12-16,1195,82,3,-86.0,872.0,2015-12-82,2015-12-82,1217
1754,2017-10-07,1838,70,3,-79.0,872.0,2017-10-70,2017-10-70,1878
1682,2017-07-23,1764,37,2,-79.0,872.0,2017-07-37,2017-07-37,1802
1688,2017-07-25,1766,38,2,-79.0,873.0,2017-07-38,2017-07-38,1804
1680,2017-07-22,1763,36,2,-78.0,873.0,2017-07-36,2017-07-36,1801
1753,2017-10-04,1835,69,3,-80.0,873.0,2017-10-69,2017-10-69,1875
347,2013-09-06,386,17,1,-77.0,873.0,2013-09-17,2013-09-17,386
1690,2017-07-24,1765,37,2,-77.0,873.0,2017-07-37,2017-07-37,1803
1490,2017-01-06,1571,293,10,-70.0,873.0,2017-01-293,2017-01-293,1604
1492,2017-01-04,1569,292,10,-70.0,873.0,2017-01-292,2017-01-292,1602
1755,2017-10-05,1836,69,3,-81.0,873.0,2017-10-69,2017-10-69,1876
463,2014-02-01,530,83,3,-87.0,873.0,2014-02-83,2014-02-83,534
144,2013-04-18,249,303,11,-69.0,873.0,2013-04-303,2013-04-303,245
1386,2016-09-20,1466,226,8,-67.0,873.0,2016-09-226,2016-09-226,1496
995,2015-08-05,1065,22,1,-78.0,873.0,2015-08-22,2015-08-22,1084
1125,2015-12-15,1194,81,3,-84.0,873.0,2015-12-81,2015-12-81,1216
142,2013-04-16,247,301,11,-71.0,873.0,2013-04-301,2013-04-301,243
735,2014-10-28,792,222,8,-71.0,873.0,2014-10-222,2014-10-222,803
1491,2017-01-05,1570,293,10,-71.0,873.0,2017-01-293,2017-01-293,1603
1480,2016-12-31,1565,290,10,-72.0,874.0,2016-12-290,2016-12-290,1598
850,2015-03-03,914,300,11,-71.0,874.0,2015-03-300,2015-03-300,929
846,2015-02-28,911,299,10,-70.0,874.0,2015-02-299,2015-02-299,926
739,2014-10-30,794,223,8,-68.0,874.0,2014-10-223,2014-10-223,805
148,2013-04-22,252,304,11,-71.0,874.0,2013-04-304,2013-04-304,249
342,2013-09-03,383,16,1,-77.0,874.0,2013-09-16,2013-09-16,383
1691,2017-07-26,1767,38,2,-77.0,874.0,2017-07-38,2017-07-38,1805
349,2013-09-07,387,18,1,-78.0,874.0,2013-09-18,2013-09-18,387
351,2013-09-05,385,17,1,-78.0,874.0,2013-09-17,2013-09-17,385
1000,2015-08-08,1068,24,1,-76.0,874.0,2015-08-24,2015-08-24,1087
462,2014-01-31,529,83,3,-87.0,875.0,2014-01-83,2014-01-83,533
1124,2015-12-14,1193,81,3,-84.0,875.0,2015-12-81,2015-12-81,1215
849,2015-03-01,912,299,10,-75.0,875.0,2015-03-299,2015-03-299,927
1752,2017-10-03,1834,68,3,-80.0,875.0,2017-10-68,2017-10-68,1874
1751,2017-10-02,1833,68,3,-81.0,875.0,2017-10-68,2017-10-68,1873
1750,2017-10-01,1832,68,3,-84.0,875.0,2017-10-68,2017-10-68,1872
1686,2017-07-29,1770,39,2,-79.0,875.0,2017-07-39,2017-07-39,1808
28,2012-12-10,123,222,8,-66.0,875.0,2012-12-222,2012-12-222,116
353,2013-09-11,391,20,1,-78.0,875.0,2013-09-20,2013-09-20,391
1689,2017-07-28,1769,39,2,-76.0,875.0,2017-07-39,2017-07-39,1807
348,2013-09-09,389,19,1,-79.0,875.0,2013-09-19,2013-09-19,389
350,2013-09-08,388,18,1,-79.0,875.0,2013-09-18,2013-09-18,388
1683,2017-07-27,1768,39,2,-78.0,875.0,2017-07-39,2017-07-39,1806
346,2013-09-04,384,16,1,-77.0,875.0,2013-09-16,2013-09-16,384
157,2013-04-30,260,309,11,-70.0,875.0,2013-04-309,2013-04-309,257
997,2015-08-06,1066,23,1,-78.0,875.0,2015-08-23,2015-08-23,1085
998,2015-08-07,1067,23,1,-79.0,875.0,2015-08-23,2015-08-23,1086
738,2014-10-31,795,224,8,-68.0,875.0,2014-10-224,2014-10-224,806
352,2013-09-10,390,19,1,-78.0,875.0,2013-09-19,2013-09-19,390
1122,2015-12-12,1191,80,3,-87.0,876.0,2015-12-80,2015-12-80,1213
1123,2015-12-13,1192,80,3,-86.0,876.0,2015-12-80,2015-12-80,1214
999,2015-08-09,1069,24,1,-77.0,876.0,2015-08-24,2015-08-24,1088
1681,2017-07-31,1772,40,2,-78.0,876.0,2017-07-40,2017-07-40,1810
29,2012-12-11,124,223,8,-66.0,876.0,2012-12-223,2012-12-223,117
1488,2017-01-03,1568,291,10,-71.0,876.0,2017-01-291,2017-01-291,1601
1692,2017-07-30,1771,40,2,-79.0,876.0,2017-07-40,2017-07-40,1809
461,2014-01-30,528,82,3,-86.0,876.0,2014-01-82,2014-01-82,532
147,2013-04-20,251,304,11,-71.0,876.0,2013-04-304,2013-04-304,247
1487,2017-01-01,1566,290,10,-76.0,876.0,2017-01-290,2017-01-290,1599
1685,2017-08-01,1773,41,2,-78.0,876.0,2017-08-41,2017-08-41,1811
1747,2017-09-30,1831,67,3,-80.0,876.0,2017-09-67,2017-09-67,1871
354,2013-09-12,392,20,1,-77.0,876.0,2013-09-20,2013-09-20,392
460,2014-01-29,527,82,3,-86.0,877.0,2014-01-82,2014-01-82,531
1001,2015-08-10,1070,25,1,-80.0,877.0,2015-08-25,2015-08-25,1089
1482,2016-12-25,1560,286,10,-76.0,877.0,2016-12-286,2016-12-286,1592
355,2013-09-13,393,21,1,-76.0,877.0,2013-09-21,2013-09-21,393
1749,2017-09-28,1829,66,3,-78.0,877.0,2017-09-66,2017-09-66,1869
1697,2017-08-06,1778,43,2,-81.0,877.0,2017-08-43,2017-08-43,1816
1695,2017-08-05,1777,43,2,-79.0,877.0,2017-08-43,2017-08-43,1815
1696,2017-08-04,1776,42,2,-79.0,877.0,2017-08-42,2017-08-42,1814
1694,2017-08-03,1775,42,2,-80.0,877.0,2017-08-42,2017-08-42,1813
149,2013-04-23,253,305,11,-71.0,877.0,2013-04-305,2013-04-305,250
1693,2017-08-02,1774,41,2,-79.0,877.0,2017-08-41,2017-08-41,1812
1387,2016-09-21,1467,226,8,-69.0,877.0,2016-09-226,2016-09-226,1497
151,2013-04-25,255,306,11,-69.0,877.0,2013-04-306,2013-04-306,252
1121,2015-12-11,1190,79,3,-87.0,877.0,2015-12-79,2015-12-79,1212
143,2013-04-17,248,302,11,-70.0,877.0,2013-04-302,2013-04-302,244
146,2013-04-19,250,303,11,-70.0,877.0,2013-04-303,2013-04-303,246
737,2014-11-01,796,225,8,-65.0,877.0,2014-11-225,2014-11-225,807
1479,2016-12-28,1562,288,10,-73.0,877.0,2016-12-288,2016-12-288,1595
1485,2016-12-27,1561,287,10,-77.0,877.0,2016-12-287,2016-12-287,1594
736,2014-10-29,793,223,8,-71.0,877.0,2014-10-223,2014-10-223,804
1748,2017-09-29,1830,67,3,-80.0,877.0,2017-09-67,2017-09-67,1870
1481,2016-12-30,1564,289,10,-70.0,877.0,2016-12-289,2016-12-289,1597
1005,2015-08-14,1074,27,1,-77.0,878.0,2015-08-27,2015-08-27,1093
456,2014-01-27,525,81,3,-87.0,878.0,2014-01-81,2014-01-81,529
356,2013-09-14,394,21,1,-79.0,878.0,2013-09-21,2013-09-21,394
1744,2017-09-25,1826,65,3,-80.0,878.0,2017-09-65,2017-09-65,1866
1746,2017-09-27,1828,66,3,-80.0,878.0,2017-09-66,2017-09-66,1868
1701,2017-08-11,1782,45,2,-78.0,878.0,2017-08-45,2017-08-45,1821
1002,2015-08-11,1071,25,1,-78.0,878.0,2015-08-25,2015-08-25,1090
1698,2017-08-07,1779,44,2,-78.0,878.0,2017-08-44,2017-08-44,1817
357,2013-09-15,395,22,1,-77.0,878.0,2013-09-22,2013-09-22,395
141,2013-04-15,246,301,11,-73.0,878.0,2013-04-301,2013-04-301,242
1741,2017-09-24,1825,64,3,-80.0,878.0,2017-09-64,2017-09-64,1865
851,2015-03-04,915,301,11,-71.0,878.0,2015-03-301,2015-03-301,930
847,2015-02-27,910,298,10,-73.0,878.0,2015-02-298,2015-02-298,925
459,2014-01-28,526,82,3,-87.0,878.0,2014-01-82,2014-01-82,530
843,2015-02-22,906,296,10,-76.0,878.0,2015-02-296,2015-02-296,920
139,2013-04-13,244,300,11,-69.0,878.0,2013-04-300,2013-04-300,240
841,2015-02-20,904,294,10,-71.0,878.0,2015-02-294,2015-02-294,918
845,2015-02-26,909,297,10,-70.0,878.0,2015-02-297,2015-02-297,924
1699,2017-08-09,1780,44,2,-77.0,879.0,2017-08-44,2017-08-44,1819
740,2014-11-03,797,225,8,-65.0,879.0,2014-11-225,2014-11-225,809
1700,2017-08-10,1781,45,2,-78.0,879.0,2017-08-45,2017-08-45,1820
358,2013-09-16,396,22,1,-78.0,879.0,2013-09-22,2013-09-22,396
842,2015-02-24,907,296,10,-75.0,879.0,2015-02-296,2015-02-296,922
1003,2015-08-12,1072,26,1,-78.0,879.0,2015-08-26,2015-08-26,1091
1703,2017-08-12,1783,45,2,-79.0,879.0,2017-08-45,2017-08-45,1822
1483,2016-12-29,1563,288,10,-75.0,879.0,2016-12-288,2016-12-288,1596
1484,2016-12-24,1559,286,10,-76.0,879.0,2016-12-286,2016-12-286,1591
1120,2015-12-10,1189,79,3,-87.0,879.0,2015-12-79,2015-12-79,1211
1006,2015-08-15,1075,27,1,-77.0,879.0,2015-08-27,2015-08-27,1094
1743,2017-09-22,1823,64,3,-80.0,879.0,2017-09-64,2017-09-64,1863
1388,2016-09-22,1468,227,8,-70.0,879.0,2016-09-227,2016-09-227,1498
1390,2016-09-26,1472,229,8,-68.0,879.0,2016-09-229,2016-09-229,1502
1004,2015-08-13,1073,26,1,-82.0,879.0,2015-08-26,2015-08-26,1092
140,2013-04-14,245,300,11,-70.0,879.0,2013-04-300,2013-04-300,241
1391,2016-09-24,1470,228,8,-70.0,879.0,2016-09-228,2016-09-228,1500
1742,2017-09-23,1824,64,3,-80.0,879.0,2017-09-64,2017-09-64,1864
1745,2017-09-26,1827,65,3,-80.0,879.0,2017-09-65,2017-09-65,1867
31,2012-12-13,126,224,8,-66.0,880.0,2012-12-224,2012-12-224,119
1008,2015-08-17,1077,28,1,-79.0,880.0,2015-08-28,2015-08-28,1096
840,2015-02-21,905,295,10,-71.0,880.0,2015-02-295,2015-02-295,919
30,2012-12-12,125,223,8,-68.0,880.0,2012-12-223,2012-12-223,118
